document_id,filename_pdf,pdf_sha256,num_pages,orgao_codigo,orgao_nome,processo,pregão,conlicitacao,etapa,oc_bb_uasg,uf,quadrante,data_publicacao,data_hora_disputa,data_solicitacao,data_agendamento,responsavel,realizado_analise,amostra,catalogo,valor_teto,ticket_medio,meses_garantia,lote,item,nome_real,quantidade,valor_unitario,ampla_concorrencia,produto_cadastrado,garantia,amostra_item,catalogo_item,normas_tecnicas,pagina,fonte,evidencia,match_score,hint_produto
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,9,AR CONDICIONADO SPLIT 36.000 BTUS APARELHO DE AR CONDICIONADO SPLIT 36.000 BTUS,5,"R$ 12.542,40",,,,,,,34,pdf_tabela,"TABELA p.34 | trecho=""Item 9 - AR CONDICIONADO SPLIT 36.000 BTUS APARELHO DE AR CONDICIONADO SPLIT 36.000 BTUS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,2,20,V / 60 Hz. com garantia mínima de eses. UND,12,"R$ 12.542,40",,,,,,,34,pdf_tabela,"TABELA p.34 | trecho=""Item 20 - V / 60 Hz. com garantia mínima de eses. UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,2,20,V / 60 Hz. com garantia mínima de 12 meses. 10 AR CONDICIONADO SPLIT 9.000 BTUS APARELHO DE AR CONDICIONADO SPLIT 9.000,32,"R$ 2.475,70",,,,,,,35,pdf_tabela,"TABELA p.35 | trecho=""Item 20 - V / 60 Hz. com garantia mínima de 12 meses. 10 AR CONDICIONADO SPLIT 9.000 BTUS APARELHO DE AR CONDICIONADO SPLIT 9.000""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,11,"ARMARIO AÇO 2 PS 1,70x30x70 CM, ARMARIO AÇO 2 PS 1,70x30x70 CM, COM CHAVE",72,"R$ 1.507,32",,,,,,,35,pdf_tabela,"TABELA p.35 | trecho=""Item 11 - ARMARIO AÇO 2 PS 1,70x30x70 CM, ARMARIO AÇO 2 PS 1,70x30x70 CM, COM CHAVE""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,12,"ARMARIO AÇO 2 PS 1,70x30x70 CM, ARMARIO AÇO 2 PS 1,70x30x70 CM, COM CHAVE",18,"R$ 1.507,32",,,,,,,35,pdf_tabela,"TABELA p.35 | trecho=""Item 12 - ARMARIO AÇO 2 PS 1,70x30x70 CM, ARMARIO AÇO 2 PS 1,70x30x70 CM, COM CHAVE""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,13,"ARMARIO AÇO 2 PTS 1,70x30x70 CM, MISTO ARMARIO AÇO 2 PTS 1,70x30x70 CM, MISTO, COM CHAVE",62,"R$ 1.528,68",,,,,,,35,pdf_tabela,"TABELA p.35 | trecho=""Item 13 - ARMARIO AÇO 2 PTS 1,70x30x70 CM, MISTO ARMARIO AÇO 2 PTS 1,70x30x70 CM, MISTO, COM CHAVE""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,14,"ARMARIO AÇO 2 PTS 1,70x30x70 CM, MISTO ARMARIO AÇO 2 PTS 1,70x30x70 CM, MISTO, COM CHAVE",16,"R$ 1.528,68",,,,,,,35,pdf_tabela,"TABELA p.35 | trecho=""Item 14 - ARMARIO AÇO 2 PTS 1,70x30x70 CM, MISTO ARMARIO AÇO 2 PTS 1,70x30x70 CM, MISTO, COM CHAVE""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,15,"ARMARIO AÇO 2 PTS 1,90x90x40 ARMARIO AÇO 2 PTS 1,90x90x40, COM CHAVE",47,"R$ 1.783,34",,,,,,,35,pdf_tabela,"TABELA p.35 | trecho=""Item 15 - ARMARIO AÇO 2 PTS 1,90x90x40 ARMARIO AÇO 2 PTS 1,90x90x40, COM CHAVE""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,16,"ARMARIO AÇO 2 PTS 1,90x90x40 ARMARIO AÇO 2 PTS 1,90x90x40, COM CHAVE",12,"R$ 1.783,34",,,,,,,36,pdf_tabela,"TABELA p.36 | trecho=""Item 16 - ARMARIO AÇO 2 PTS 1,90x90x40 ARMARIO AÇO 2 PTS 1,90x90x40, COM CHAVE""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,17,"ARMARIO AEREO TRIPLO EM AÇO ARMARIO AEREO TRIPLO EM AÇO, 3 PORTAS COM VIDRO, Altura 55cm, Largura 105cm, Profundidade",40,"R$ 766,55",,,,,,,36,pdf_tabela,"TABELA p.36 | trecho=""Item 17 - ARMARIO AEREO TRIPLO EM AÇO ARMARIO AEREO TRIPLO EM AÇO, 3 PORTAS COM VIDRO, Altura 55cm, Largura 105cm, Profundidade""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,18,"ARMÁRIO GUARDA VOLUMES ARMÁRIO GUARDA VOLUMES,16 portas. Plástico anti -microbiano, resistente a vírus, bactérias e",4,"R$ 1.652,55",,,,,,,36,pdf_tabela,"TABELA p.36 | trecho=""Item 18 - ARMÁRIO GUARDA VOLUMES ARMÁRIO GUARDA VOLUMES,16 portas. Plástico anti -microbiano, resistente a vírus, bactérias e""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,19,"ARMÁRIO VITRINE ARMÁRIO VITRINE Material: Estrutura em chapa de aço, acabamento em pintura epóxi; Dimensões totais: 500",11,"R$ 1.508,89",,,,,,,37,pdf_tabela,"TABELA p.37 | trecho=""Item 19 - ARMÁRIO VITRINE ARMÁRIO VITRINE Material: Estrutura em chapa de aço, acabamento em pintura epóxi; Dimensões totais: 500""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,20,"ARMARIO, EM MDF, 2 PORTAS ARMARIO, EM MDF, 2 PORTAS 900 X 400 X 740 COM CHAVE com garantia mínima de 12 meses",25,"R$ 1.079,60",,,,,,,37,pdf_tabela,"TABELA p.37 | trecho=""Item 20 - ARMARIO, EM MDF, 2 PORTAS ARMARIO, EM MDF, 2 PORTAS 900 X 400 X 740 COM CHAVE com garantia mínima de 12 meses""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,21,"ARQUIVO EM MDF ARQUIVO EM MDF, 4 GAVETAS COM CHAVE, MEDIDAS 1.2 cm x 45 cm x 36 cm com garantia mínima de 12 meses",58,"R$ 1.197,51",,,,,,,37,pdf_tabela,"TABELA p.37 | trecho=""Item 21 - ARQUIVO EM MDF ARQUIVO EM MDF, 4 GAVETAS COM CHAVE, MEDIDAS 1.2 cm x 45 cm x 36 cm com garantia mínima de 12 meses""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,22,BATEDEIRA BATEDEIRA PLANETARIA 8 VELOCIDADES,16,"R$ 868,06",,,,,,,37,pdf_tabela,"TABELA p.37 | trecho=""Item 22 - BATEDEIRA BATEDEIRA PLANETARIA 8 VELOCIDADES""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,9,00,X 400 X 740 COM CHAVE com garantia mínima de 12 meses,16,"R$ 868,06",,,,,,,37,pdf_tabela,"TABELA p.37 | trecho=""Item 00 - X 400 X 740 COM CHAVE com garantia mínima de 12 meses""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,23,BEBEDOURO INDUSTRIAL 200 LITROS BEBEDOURO INDUSTRIAL 200 LTS INOX,11,"R$ 4.523,33",,,,,,,38,pdf_tabela,"TABELA p.38 | trecho=""Item 23 - BEBEDOURO INDUSTRIAL 200 LITROS BEBEDOURO INDUSTRIAL 200 LTS INOX""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,24,"BEBEDOURO INDUSTRIAL 100 LITROS BEBEDOURO 100 LTS, 3 TORNEIRAS, INOX INDUSTRIAL",13,"R$ 4.525,44",,,,,,,38,pdf_tabela,"TABELA p.38 | trecho=""Item 24 - BEBEDOURO INDUSTRIAL 100 LITROS BEBEDOURO 100 LTS, 3 TORNEIRAS, INOX INDUSTRIAL""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,25,"BEBEDOURO INDUSTRIAL – 50 LITROS BEBEDOURO 50 LTS, 2 TORNEIRAS, INOX INDUSTRIAL",12,"R$ 2.348,89",,,,,,,38,pdf_tabela,"TABELA p.38 | trecho=""Item 25 - BEBEDOURO INDUSTRIAL – 50 LITROS BEBEDOURO 50 LTS, 2 TORNEIRAS, INOX INDUSTRIAL""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,26,BEBEDOURO DE COLUNA BEBEDOURO DE COLUNA,20,"R$ 1.010,84",,,,,,,39,pdf_tabela,"TABELA p.39 | trecho=""Item 26 - BEBEDOURO DE COLUNA BEBEDOURO DE COLUNA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,27,BEBEDOURO DE MESA BEBEDOURO DE MESA,20,"R$ 1.042,33",,,,,,,39,pdf_tabela,"TABELA p.39 | trecho=""Item 27 - BEBEDOURO DE MESA BEBEDOURO DE MESA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,20,LTS,12,"R$ 1.010,84",,,,,,,39,pdf_tabela,"TABELA p.39 | trecho=""Item 20 - LTS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,28,"BELICHE BELICHE SOLTEIRO COM COLCHÃO.• Construída em tubos de 1.1/4"" x 1,06 mm. Leito confeccionado em perfil ""U"" e MDF",10,"R$ 1.796,00",,,,,,,40,pdf_tabela,"TABELA p.40 | trecho=""Item 28 - BELICHE BELICHE SOLTEIRO COM COLCHÃO.• Construída em tubos de 1.1/4"" x 1,06 mm. Leito confeccionado em perfil ""U"" e MDF""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,29,"BERÇO Berço para bebe com altura mínima de 90cm, largura mínima de 60cm, profundidade mínima de 1,30m, peso suportado",1,"R$ 866,57",,,,,,,40,pdf_tabela,"TABELA p.40 | trecho=""Item 29 - BERÇO Berço para bebe com altura mínima de 90cm, largura mínima de 60cm, profundidade mínima de 1,30m, peso suportado""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,30,CADEIRA GIRATÓRIA CADEIRA GIRATÓRIA ESTOFADA SEM BRAÇO,106,"R$ 653,86",,,,,,,41,pdf_tabela,"TABELA p.41 | trecho=""Item 30 - CADEIRA GIRATÓRIA CADEIRA GIRATÓRIA ESTOFADA SEM BRAÇO""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,31,"CADEIRA DE ALIMENTAÇÃO Cadeira de alimentação para bebê, com largura mínima de 21cm, altura mínima 102cm, profundidade",1,"R$ 564,43",,,,,,,41,pdf_tabela,"TABELA p.41 | trecho=""Item 31 - CADEIRA DE ALIMENTAÇÃO Cadeira de alimentação para bebê, com largura mínima de 21cm, altura mínima 102cm, profundidade""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,32,CADEIRA DIRETOR CADEIRA DIRETOR GIRATÓRIA ESTOFADA COM BRAÇO,72,"R$ 911,25",,,,,,,41,pdf_tabela,"TABELA p.41 | trecho=""Item 32 - CADEIRA DIRETOR CADEIRA DIRETOR GIRATÓRIA ESTOFADA COM BRAÇO""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,33,CADEIRA PRESIDENTE CADEIRA ESTOFADA PRESIDENTE GIRATÓRIA COM BRAÇO,63,"R$ 1.001,23",,,,,,,42,pdf_tabela,"TABELA p.42 | trecho=""Item 33 - CADEIRA PRESIDENTE CADEIRA ESTOFADA PRESIDENTE GIRATÓRIA COM BRAÇO""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,34,"CADEIRA PLÁSTICA COM BRAÇOS CADEIRA PLÁSTICA, COR BRANCA COM BRAÇO",1184,"R$ 101,15",,,,,,,42,pdf_tabela,"TABELA p.42 | trecho=""Item 34 - CADEIRA PLÁSTICA COM BRAÇOS CADEIRA PLÁSTICA, COR BRANCA COM BRAÇO""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,35,"CADEIRA PLÁSTICA CADEIRA PLÁSTICA, COR",296,"R$ 101,15",,,,,,,42,pdf_tabela,"TABELA p.42 | trecho=""Item 35 - CADEIRA PLÁSTICA CADEIRA PLÁSTICA, COR""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,66,X 75 CMSUPORTA ATE 130 KG GARANTIA 6 MESES CONTRA DEFEITO DE FABRICAÇÃO. com garantia mínima de 12 meses. UND 63 R$,12,"R$ 101,15",,,,,,,42,pdf_tabela,"TABELA p.42 | trecho=""Item 66 - X 75 CMSUPORTA ATE 130 KG GARANTIA 6 MESES CONTRA DEFEITO DE FABRICAÇÃO. com garantia mínima de 12 meses. UND 63 R$""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,12,meses ME/EPP 36 CADEIRA SECRETÁRIA ESTOFADA SEM BRAÇOS,40,"R$ 251,19",,,,,,,43,pdf_tabela,"TABELA p.43 | trecho=""Item 12 - meses ME/EPP 36 CADEIRA SECRETÁRIA ESTOFADA SEM BRAÇOS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,37,CADEIRA SECRETÁRIA ESTOFADA GIRATÓRIA SEM BRAÇOS CADEIRA SECRETARIA ESTOFADA GIRATORIA S/BRAÇO,48,"R$ 663,89",,,,,,,43,pdf_tabela,"TABELA p.43 | trecho=""Item 37 - CADEIRA SECRETÁRIA ESTOFADA GIRATÓRIA SEM BRAÇOS CADEIRA SECRETARIA ESTOFADA GIRATORIA S/BRAÇO""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,38,CADEIRA SECRETÁRIA ESTOFADA GIRATÓRIA COM BRAÇOS CADEIRA SECRETARIA GIRATORIA ESTOFADA C/BRAÇO,71,"R$ 703,83",,,,,,,43,pdf_tabela,"TABELA p.43 | trecho=""Item 38 - CADEIRA SECRETÁRIA ESTOFADA GIRATÓRIA COM BRAÇOS CADEIRA SECRETARIA GIRATORIA ESTOFADA C/BRAÇO""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,39,CADEIRA UNIVERSITÁRIA CADEIRA TIPO UNIVERSITÁRIA COM PRANCHETA EM MDF,184,"R$ 757,15",,,,,,,44,pdf_tabela,"TABELA p.44 | trecho=""Item 39 - CADEIRA UNIVERSITÁRIA CADEIRA TIPO UNIVERSITÁRIA COM PRANCHETA EM MDF""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,40,CADEIRA UNIVERSITÁRIA CADEIRA TIPO UNIVERSITÁRIA COM PRANCHETA EM MDF,46,"R$ 757,15",,,,,,,44,pdf_tabela,"TABELA p.44 | trecho=""Item 40 - CADEIRA UNIVERSITÁRIA CADEIRA TIPO UNIVERSITÁRIA COM PRANCHETA EM MDF""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,41,CAIXA ACÚSTICA AMPLIFICADA 150 W CAIXA ACUSTISCA 150 W COM BATERIA,6,"R$ 290,89",,,,,,,45,pdf_tabela,"TABELA p.45 | trecho=""Item 41 - CAIXA ACÚSTICA AMPLIFICADA 150 W CAIXA ACUSTISCA 150 W COM BATERIA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,42,CAIXA ACÚSTICA AMPLIFICADA 180 W CAIXA ACUSTISCA 180 W COM BATERIA,12,"R$ 769,83",,,,,,,45,pdf_tabela,"TABELA p.45 | trecho=""Item 42 - CAIXA ACÚSTICA AMPLIFICADA 180 W CAIXA ACUSTISCA 180 W COM BATERIA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,43,CAIXA ACUSTISCA 600 W CAIXA ACUSTISCA 600 W COM BATERIA,15,"R$ 1.016,33",,,,,,,45,pdf_tabela,"TABELA p.45 | trecho=""Item 43 - CAIXA ACUSTISCA 600 W CAIXA ACUSTISCA 600 W COM BATERIA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,6,00,W CAIXA ACUSTISCA 600 W COM BATERIA,15,"R$ 1.016,33",,,,,,,45,pdf_tabela,"TABELA p.45 | trecho=""Item 00 - W CAIXA ACUSTISCA 600 W COM BATERIA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,44,CAMA DE SOLTEIRO CAMA BOX SOLTEIRO,11,"R$ 1.280,52",,,,,,,46,pdf_tabela,"TABELA p.46 | trecho=""Item 44 - CAMA DE SOLTEIRO CAMA BOX SOLTEIRO""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,45,CAMARA FRIA CÂMARA FRIA de Temperatura: 2°C a 8°C. Programado de fábrica em: 4°C. Tensão: 127/220 V,1,"R$ 20.100,00",,,,,,,46,pdf_tabela,"TABELA p.46 | trecho=""Item 45 - CAMARA FRIA CÂMARA FRIA de Temperatura: 2°C a 8°C. Programado de fábrica em: 4°C. Tensão: 127/220 V""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,4,00,"LITROS FAIXA DE TEMPERATURA: +2 a +8°C. Ajuste e resolução de 0,1°C. Opcional outras temperaturas; GABINETE UND",1,"R$ 20.100,00",,,,,,,46,pdf_tabela,"TABELA p.46 | trecho=""Item 00 - LITROS FAIXA DE TEMPERATURA: +2 a +8°C. Ajuste e resolução de 0,1°C. Opcional outras temperaturas; GABINETE UND""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,46,"CARRINHO PARA TRANSPORTE DE CARGA Carrinho para transporte de cargas, confeccionado em estrutura metálica reforçada com",12,"R$ 1.020,60",,,,,,,48,pdf_tabela,"TABELA p.48 | trecho=""Item 46 - CARRINHO PARA TRANSPORTE DE CARGA Carrinho para transporte de cargas, confeccionado em estrutura metálica reforçada com""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,47,"COLCHÃO DE ESPUMA D-20 138 X 188 X 12 COLCHÃO DE ESPUMA D -20 138 X 188 X 12 CASAL Colchão de espuma casal, com",2,"R$ 490,49",,,,,,,48,pdf_tabela,"TABELA p.48 | trecho=""Item 47 - COLCHÃO DE ESPUMA D-20 138 X 188 X 12 COLCHÃO DE ESPUMA D -20 138 X 188 X 12 CASAL Colchão de espuma casal, com""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,38,"X 188 X 12 CASAL Colchão de espuma casal, com densidade D-20, medindo aproximadamente 138cm de largura x 188cm de",12,"R$ 490,49",,,,,,,48,pdf_tabela,"TABELA p.48 | trecho=""Item 38 - X 188 X 12 CASAL Colchão de espuma casal, com densidade D-20, medindo aproximadamente 138cm de largura x 188cm de""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,48,"COLCHÃO DE ESPUMA D-20 SOLTEIRO Colchão de espuma solteiro, com densidade D -20, medindo aproximadamente 78cm de",20,"R$ 531,66",,,,,,,49,pdf_tabela,"TABELA p.49 | trecho=""Item 48 - COLCHÃO DE ESPUMA D-20 SOLTEIRO Colchão de espuma solteiro, com densidade D -20, medindo aproximadamente 78cm de""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,49,"COLCHÃO DE ESPUMA D-20 CASAL Colchão de espuma casal, com densidade D -20, medindo aproximadamente 88cm de largura x",2,"R$ 404,05",,,,,,,49,pdf_tabela,"TABELA p.49 | trecho=""Item 49 - COLCHÃO DE ESPUMA D-20 CASAL Colchão de espuma casal, com densidade D -20, medindo aproximadamente 88cm de largura x""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,50,"COLCHÃO DE ESPUMA PARA BERÇO Colchão de espuma para berço, medindo aproximadamente 130cm de comprimento x 60cm de",2,"R$ 286,77",,,,,,,49,pdf_tabela,"TABELA p.49 | trecho=""Item 50 - COLCHÃO DE ESPUMA PARA BERÇO Colchão de espuma para berço, medindo aproximadamente 130cm de comprimento x 60cm de""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,51,"COLCHÃO PARA BERÇO HOSPITALAR IMPERMEÁVEL Colchão para berço hospitalar , medindo aproximadamente 1,30m de comprimento",6,"R$ 308,77",,,,,,,49,pdf_tabela,"TABELA p.49 | trecho=""Item 51 - COLCHÃO PARA BERÇO HOSPITALAR IMPERMEÁVEL Colchão para berço hospitalar , medindo aproximadamente 1,30m de comprimento""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,52,"COLCHONETE D -23 REVESTIDO EM COURVIN Colchonete confeccionado em espuma densidade D -23, medindo aproximadamente 1,20m",200,"R$ 135,56",,,,,,,50,pdf_tabela,"TABELA p.50 | trecho=""Item 52 - COLCHONETE D -23 REVESTIDO EM COURVIN Colchonete confeccionado em espuma densidade D -23, medindo aproximadamente 1,20m""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,53,"COLCHONETE D -23 REVESTIDO EM COURVIN Colchonete confeccionado em espuma densidade D -23, medindo aproximadamente 2,40m",200,"R$ 227,00",,,,,,,50,pdf_tabela,"TABELA p.50 | trecho=""Item 53 - COLCHONETE D -23 REVESTIDO EM COURVIN Colchonete confeccionado em espuma densidade D -23, medindo aproximadamente 2,40m""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,54,"COLCHONETE SOLTEIRO STANDARD COLCHONETE SOLTERIRO STANDARD, DIMENSÕES: 078 X 1,88 X 14 Colchonete solteiro standard",200,"R$ 149,50",,,,,,,50,pdf_tabela,"TABELA p.50 | trecho=""Item 54 - COLCHONETE SOLTEIRO STANDARD COLCHONETE SOLTERIRO STANDARD, DIMENSÕES: 078 X 1,88 X 14 Colchonete solteiro standard""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,55,"COLCHONETE TIPO ACADEMIA Colchonete tipo academia, confeccionado em material PVC de alta resistência, com dimensões",20,"R$ 169,94",,,,,,,50,pdf_tabela,"TABELA p.50 | trecho=""Item 55 - COLCHONETE TIPO ACADEMIA Colchonete tipo academia, confeccionado em material PVC de alta resistência, com dimensões""",0,
